836 100
n=     7165,time=   0.16247168
  22.7700000   22.2887529
  22.7809091   22.2856173
  22.7918182   22.2824526
  22.8027273   22.2799193
  22.8136364   22.2776659
  22.8245455   22.2754125
  22.8354545   22.2738329
  22.8463636   22.2740240
  22.8572727   22.2742152
  22.8681818   22.2744064
  22.8790909   22.2745975
  22.8900000   22.2742564
  22.9009091   22.2729930
  22.9118182   22.2717297
  22.9227273   22.2704663
  22.9336364   22.2681281
  22.9445455   22.2647552
  22.9554545   22.2613823
  22.9663636   22.2580095
  22.9772727   22.2538372
  22.9881818   22.2484617
  22.9990909   22.2430862
  23.0100000   22.2377107
  23.0209091   22.2318422
  23.0318182   22.2252017
  23.0427273   22.2185613
  23.0536364   22.2119208
  23.0645455   22.2053375
  23.0754545   22.1991041
  23.0863636   22.1928707
  23.0972727   22.1866373
  23.1081818   22.1804039
  23.1190909   22.1775903
  23.1300000   22.1749585
  23.1409091   22.1723267
  23.1518182   22.1696967
  23.1627273   22.1670904
  23.1736364   22.1644840
  23.1845455   22.1618776
  23.1954545   22.1591347
  23.2063636   22.1563719
  23.2172727   22.1536091
  23.2281818   22.1508463
  23.2390909   22.1499507
  23.2500000   22.1508874
  23.2609091   22.1518240
  23.2718182   22.1523546
  23.2827273   22.1503880
  23.2936364   22.1484214
  23.3045455   22.1464547
  23.3154545   22.1444881
  23.3263636   22.1428018
  23.3372727   22.1434062
  23.3481818   22.1440106
  23.3590909   22.1446150
  23.3700000   22.1452194
  23.3809091   22.1458239
  23.3918182   22.1457672
  23.4027273   22.1456845
  23.4136364   22.1456017
  23.4245455   22.1456466
  23.4354545   22.1460869
  23.4463636   22.1465271
  23.4572727   22.1469673
  23.4681818   22.1483419
  23.4790909   22.1502153
  23.4900000   22.1520888
  23.5009091   22.1539622
  23.5118182   22.1561247
  23.5227273   22.1584771
  23.5336364   22.1608294
  23.5445455   22.1631818
  23.5554545   22.1655341
  23.5663636   22.1675477
  23.5772727   22.1694773
  23.5881818   22.1714070
  23.5990909   22.1733366
  23.6100000   22.1752663
  23.6209091   22.1773897
  23.6318182   22.1795163
  23.6427273   22.1816428
  23.6536364   22.1837693
  23.6645455   22.1860364
  23.6754545   22.1896843
  23.6863636   22.1933321
  23.6972727   22.1969800
  23.7081818   22.2006279
  23.7190909   22.2042833
  23.7300000   22.2088375
  23.7409091   22.2133916
  23.7518182   22.2179458
  23.7627273   22.2225000
  23.7736364   22.2270542
  23.7845455   22.2324588
  23.7954545   22.2388019
  23.8063636   22.2451449
  23.8172727   22.2514879
  23.8281818   22.2573118
  23.8390909   22.2626393
  23.8500000   22.2679180
n=     7166,time=   0.16249435
  22.7700000   22.2896073
  22.7809091   22.2865470
  22.7918182   22.2834583
  22.8027273   22.2809401
  22.8136364   22.2787276
  22.8245455   22.2765150
  22.8354545   22.2748841
  22.8463636   22.2751521
  22.8572727   22.2754201
  22.8681818   22.2756881
  22.8790909   22.2759562
  22.8900000   22.2757337
  22.9009091   22.2745163
  22.9118182   22.2732989
  22.9227273   22.2720814
  22.9336364   22.2698818
  22.9445455   22.2665907
  22.9554545   22.2632995
  22.9663636   22.2600083
  22.9772727   22.2559979
  22.9881818   22.2507457
  22.9990909   22.2454936
  23.0100000   22.2402415
  23.0209091   22.2344951
  23.0318182   22.2278839
  23.0427273   22.2212726
  23.0536364   22.2146614
  23.0645455   22.2080981
  23.0754545   22.2019055
  23.0863636   22.1957130
  23.0972727   22.1895205
  23.1081818   22.1833279
  23.1190909   22.1804761
  23.1300000   22.1778881
  23.1409091   22.1753000
  23.1518182   22.1727087
  23.1627273   22.1700615
  23.1736364   22.1674144
  23.1845455   22.1647672
  23.1954545   22.1620444
  23.2063636   22.1593094
  23.2172727   22.1565744
  23.2281818   22.1538394
  23.2390909   22.1528825
  23.2500000   22.1537287
  23.2609091   22.1545748
  23.2718182   22.1550400
  23.2827273   22.1530989
  23.2936364   22.1511579
  23.3045455   22.1492169
  23.3154545   22.1472758
  23.3263636   22.1456182
  23.3372727   22.1462430
  23.3481818   22.1468679
  23.3590909   22.1474928
  23.3700000   22.1481177
  23.3809091   22.1487426
  23.3918182   22.1485846
  23.4027273   22.1483989
  23.4136364   22.1482133
  23.4245455   22.1481948
  23.4354545   22.1486734
  23.4463636   22.1491521
  23.4572727   22.1496308
  23.4681818   22.1510256
  23.4790909   22.1528876
  23.4900000   22.1547495
  23.5009091   22.1566115
  23.5118182   22.1587656
  23.5227273   22.1610999
  23.5336364   22.1634343
  23.5445455   22.1657686
  23.5554545   22.1681030
  23.5663636   22.1700938
  23.5772727   22.1720095
  23.5881818   22.1739252
  23.5990909   22.1758408
  23.6100000   22.1777583
  23.6209091   22.1798882
  23.6318182   22.1820181
  23.6427273   22.1841480
  23.6536364   22.1862779
  23.6645455   22.1885810
  23.6754545   22.1921711
  23.6863636   22.1957612
  23.6972727   22.1993512
  23.7081818   22.2029413
  23.7190909   22.2065631
  23.7300000   22.2110764
  23.7409091   22.2155896
  23.7518182   22.2201028
  23.7627273   22.2246160
  23.7736364   22.2291292
  23.7845455   22.2345257
  23.7954545   22.2408039
  23.8063636   22.2470820
  23.8172727   22.2533602
  23.8281818   22.2590279
  23.8390909   22.2642832
  23.8500000   22.2694903
n=     7167,time=   0.16251703
  22.7700000   22.2904578
  22.7809091   22.2874750
  22.7918182   22.2844646
  22.8027273   22.2819664
  22.8136364   22.2797974
  22.8245455   22.2776284
  22.8354545   22.2759441
  22.8463636   22.2762879
  22.8572727   22.2766318
  22.8681818   22.2769756
  22.8790909   22.2773195
  22.8900000   22.2772182
  22.9009091   22.2760477
  22.9118182   22.2748771
  22.9227273   22.2737066
  22.9336364   22.2716445
  22.9445455   22.2684350
  22.9554545   22.2652254
  22.9663636   22.2620158
  22.9772727   22.2581661
  22.9881818   22.2530393
  22.9990909   22.2479125
  23.0100000   22.2427856
  23.0209091   22.2371688
  23.0318182   22.2305871
  23.0427273   22.2240054
  23.0536364   22.2174236
  23.0645455   22.2108797
  23.0754545   22.2047298
  23.0863636   22.1985799
  23.0972727   22.1924300
  23.1081818   22.1862801
  23.1190909   22.1833911
  23.1300000   22.1808521
  23.1409091   22.1783131
  23.1518182   22.1757683
  23.1627273   22.1730808
  23.1736364   22.1703933
  23.1845455   22.1677058
  23.1954545   22.1650044
  23.2063636   22.1623004
  23.2172727   22.1595964
  23.2281818   22.1568925
  23.2390909   22.1558760
  23.2500000   22.1566330
  23.2609091   22.1573900
  23.2718182   22.1577912
  23.2827273   22.1558747
  23.2936364   22.1539582
  23.3045455   22.1520418
  23.3154545   22.1501253
  23.3263636   22.1484951
  23.3372727   22.1491418
  23.3481818   22.1497885
  23.3590909   22.1504351
  23.3700000   22.1510818
  23.3809091   22.1517284
  23.3918182   22.1514612
  23.4027273   22.1511654
  23.4136364   22.1508696
  23.4245455   22.1507847
  23.4354545   22.1513022
  23.4463636   22.1518197
  23.4572727   22.1523371
  23.4681818   22.1537518
  23.4790909   22.1556025
  23.4900000   22.1574533
  23.5009091   22.1593041
  23.5118182   22.1614486
  23.5227273   22.1637631
  23.5336364   22.1660776
  23.5445455   22.1683921
  23.5554545   22.1707066
  23.5663636   22.1726742
  23.5772727   22.1745755
  23.5881818   22.1764769
  23.5990909   22.1783782
  23.6100000   22.1802870
  23.6209091   22.1824223
  23.6318182   22.1845575
  23.6427273   22.1866928
  23.6536364   22.1888281
  23.6645455   22.1911659
  23.6754545   22.1947032
  23.6863636   22.1982404
  23.6972727   22.2017777
  23.7081818   22.2053150
  23.7190909   22.2089087
  23.7300000   22.2133791
  23.7409091   22.2178496
  23.7518182   22.2223200
  23.7627273   22.2267905
  23.7736364   22.2312609
  23.7845455   22.2366467
  23.7954545   22.2428583
  23.8063636   22.2490699
  23.8172727   22.2552814
  23.8281818   22.2607830
  23.8390909   22.2659625
  23.8500000   22.2711093
n=     7168,time=   0.16253970
  22.7700000   22.2913032
  22.7809091   22.2884000
  22.7918182   22.2854699
  22.8027273   22.2829968
  22.8136364   22.2808742
  22.8245455   22.2787516
  22.8354545   22.2770124
  22.8463636   22.2774313
  22.8572727   22.2778501
  22.8681818   22.2782690
  22.8790909   22.2786879
  22.8900000   22.2787102
  22.9009091   22.2775871
  22.9118182   22.2764641
  22.9227273   22.2753410
  22.9336364   22.2734155
  22.9445455   22.2702877
  22.9554545   22.2671600
  22.9663636   22.2640322
  22.9772727   22.2603420
  22.9881818   22.2553418
  22.9990909   22.2503417
  23.0100000   22.2453415
  23.0209091   22.2398616
  23.0318182   22.2333099
  23.0427273   22.2267583
  23.0536364   22.2202067
  23.0645455   22.2136818
  23.0754545   22.2075762
  23.0863636   22.2014705
  23.0972727   22.1953648
  23.1081818   22.1892591
  23.1190909   22.1863334
  23.1300000   22.1838483
  23.1409091   22.1813632
  23.1518182   22.1788729
  23.1627273   22.1761464
  23.1736364   22.1734198
  23.1845455   22.1706933
  23.1954545   22.1680139
  23.2063636   22.1653441
  23.2172727   22.1626742
  23.2281818   22.1600043
  23.2390909   22.1589302
  23.2500000   22.1596001
  23.2609091   22.1602700
  23.2718182   22.1606091
  23.2827273   22.1587157
  23.2936364   22.1568223
  23.3045455   22.1549289
  23.3154545   22.1530354
  23.3263636   22.1514311
  23.3372727   22.1521000
  23.3481818   22.1527688
  23.3590909   22.1534377
  23.3700000   22.1541065
  23.3809091   22.1547754
  23.3918182   22.1543924
  23.4027273   22.1539807
  23.4136364   22.1535690
  23.4245455   22.1534159
  23.4354545   22.1539722
  23.4463636   22.1545284
  23.4572727   22.1550847
  23.4681818   22.1565185
  23.4790909   22.1583584
  23.4900000   22.1601984
  23.5009091   22.1620384
  23.5118182   22.1641722
  23.5227273   22.1664653
  23.5336364   22.1687585
  23.5445455   22.1710516
  23.5554545   22.1733448
  23.5663636   22.1752889
  23.5772727   22.1771756
  23.5881818   22.1790623
  23.5990909   22.1809489
  23.6100000   22.1828495
  23.6209091   22.1849921
  23.6318182   22.1871347
  23.6427273   22.1892773
  23.6536364   22.1914199
  23.6645455   22.1937912
  23.6754545   22.1972805
  23.6863636   22.2007698
  23.6972727   22.2042591
  23.7081818   22.2077484
  23.7190909   22.2113189
  23.7300000   22.2157447
  23.7409091   22.2201705
  23.7518182   22.2245964
  23.7627273   22.2290222
  23.7736364   22.2334480
  23.7845455   22.2388205
  23.7954545   22.2449640
  23.8063636   22.2511074
  23.8172727   22.2572508
  23.8281818   22.2625742
  23.8390909   22.2676746
  23.8500000   22.2727878
n=     7169,time=   0.16256238
  22.7700000   22.2921423
  22.7809091   22.2893207
  22.7918182   22.2864729
  22.8027273   22.2840297
  22.8136364   22.2819564
  22.8245455   22.2798831
  22.8354545   22.2780881
  22.8463636   22.2785815
  22.8572727   22.2790749
  22.8681818   22.2795682
  22.8790909   22.2800616
  22.8900000   22.2802099
  22.9009091   22.2791347
  22.9118182   22.2780595
  22.9227273   22.2769844
  22.9336364   22.2751941
  22.9445455   22.2721486
  22.9554545   22.2691031
  22.9663636   22.2660577
  22.9772727   22.2625254
  22.9881818   22.2576529
  22.9990909   22.2527805
  23.0100000   22.2479081
  23.0209091   22.2425724
  23.0318182   22.2360517
  23.0427273   22.2295310
  23.0536364   22.2230103
  23.0645455   22.2165043
  23.0754545   22.2104443
  23.0863636   22.2043844
  23.0972727   22.1983245
  23.1081818   22.1922646
  23.1190909   22.1893022
  23.1300000   22.1868753
  23.1409091   22.1844485
  23.1518182   22.1820205
  23.1627273   22.1792569
  23.1736364   22.1764933
  23.1845455   22.1737297
  23.1954545   22.1710729
  23.2063636   22.1684399
  23.2172727   22.1658069
  23.2281818   22.1631739
  23.2390909   22.1620448
  23.2500000   22.1626300
  23.2609091   22.1632151
  23.2718182   22.1634942
  23.2827273   22.1616219
  23.2936364   22.1597497
  23.3045455   22.1578774
  23.3154545   22.1560051
  23.3263636   22.1544247
  23.3372727   22.1551153
  23.3481818   22.1558059
  23.3590909   22.1564965
  23.3700000   22.1571871
  23.3809091   22.1578778
  23.3918182   22.1573743
  23.4027273   22.1568429
  23.4136364   22.1563114
  23.4245455   22.1560896
  23.4354545   22.1566842
  23.4463636   22.1572788
  23.4572727   22.1578735
  23.4681818   22.1593255
  23.4790909   22.1611550
  23.4900000   22.1629846
  23.5009091   22.1648141
  23.5118182   22.1669362
  23.5227273   22.1692068
  23.5336364   22.1714775
  23.5445455   22.1737481
  23.5554545   22.1760187
  23.5663636   22.1779395
  23.5772727   22.1798112
  23.5881818   22.1816828
  23.5990909   22.1835545
  23.6100000   22.1854475
  23.6209091   22.1875992
  23.6318182   22.1897508
  23.6427273   22.1919024
  23.6536364   22.1940541
  23.6645455   22.1964572
  23.6754545   22.1999030
  23.6863636   22.2033488
  23.6972727   22.2067947
  23.7081818   22.2102405
  23.7190909   22.2137917
  23.7300000   22.2181712
  23.7409091   22.2225506
  23.7518182   22.2269301
  23.7627273   22.2313095
  23.7736364   22.2356889
  23.7845455   22.2410458
  23.7954545   22.2471196
  23.8063636   22.2531934
  23.8172727   22.2592672
  23.8281818   22.2643986
  23.8390909   22.2694169
  23.8500000   22.2744920
n=     7170,time=   0.16258506
  22.7700000   22.2929745
  22.7809091   22.2902360
  22.7918182   22.2874721
  22.8027273   22.2850637
  22.8136364   22.2830426
  22.8245455   22.2810215
  22.8354545   22.2791703
  22.8463636   22.2797379
  22.8572727   22.2803054
  22.8681818   22.2808730
  22.8790909   22.2814406
  22.8900000   22.2817173
  22.9009091   22.2806902
  22.9118182   22.2796631
  22.9227273   22.2786361
  22.9336364   22.2769798
  22.9445455   22.2740173
  22.9554545   22.2710548
  22.9663636   22.2680923
  22.9772727   22.2647165
  22.9881818   22.2599726
  22.9990909   22.2552286
  23.0100000   22.2504847
  23.0209091   22.2453005
  23.0318182   22.2388119
  23.0427273   22.2323233
  23.0536364   22.2258347
  23.0645455   22.2193474
  23.0754545   22.2133348
  23.0863636   22.2073221
  23.0972727   22.2013095
  23.1081818   22.1952968
  23.1190909   22.1922973
  23.1300000   22.1899325
  23.1409091   22.1875677
  23.1518182   22.1852029
  23.1627273   22.1824117
  23.1736364   22.1796135
  23.1845455   22.1768153
  23.1954545   22.1741809
  23.2063636   22.1715874
  23.2172727   22.1689940
  23.2281818   22.1664005
  23.2390909   22.1652191
  23.2500000   22.1657220
  23.2609091   22.1662249
  23.2718182   22.1664461
  23.2827273   22.1645929
  23.2936364   22.1627397
  23.3045455   22.1608865
  23.3154545   22.1590333
  23.3263636   22.1574747
  23.3372727   22.1581859
  23.3481818   22.1588971
  23.3590909   22.1596084
  23.3700000   22.1603196
  23.3809091   22.1610308
  23.3918182   22.1604041
  23.4027273   22.1597511
  23.4136364   22.1590980
  23.4245455   22.1588086
  23.4354545   22.1594407
  23.4463636   22.1600727
  23.4572727   22.1607048
  23.4681818   22.1621738
  23.4790909   22.1639931
  23.4900000   22.1658124
  23.5009091   22.1676317
  23.5118182   22.1697412
  23.5227273   22.1719885
  23.5336364   22.1742359
  23.5445455   22.1764833
  23.5554545   22.1787307
  23.5663636   22.1806280
  23.5772727   22.1824845
  23.5881818   22.1843410
  23.5990909   22.1861974
  23.6100000   22.1880835
  23.6209091   22.1902455
  23.6318182   22.1924075
  23.6427273   22.1945695
  23.6536364   22.1967315
  23.6645455   22.1991649
  23.6754545   22.2025711
  23.6863636   22.2059773
  23.6972727   22.2093835
  23.7081818   22.2127897
  23.7190909   22.2163246
  23.7300000   22.2206561
  23.7409091   22.2249875
  23.7518182   22.2293190
  23.7627273   22.2336504
  23.7736364   22.2379819
  23.7845455   22.2433209
  23.7954545   22.2493237
  23.8063636   22.2553264
  23.8172727   22.2613196
  23.8281818   22.2662533
  23.8390909   22.2711870
  23.8500000   22.2762198
n=     7171,time=   0.16260773
  22.7700000   22.2937989
  22.7809091   22.2911449
  22.7918182   22.2884664
  22.8027273   22.2860973
  22.8136364   22.2841313
  22.8245455   22.2821654
  22.8354545   22.2802577
  22.8463636   22.2808994
  22.8572727   22.2815412
  22.8681818   22.2821829
  22.8790909   22.2828246
  22.8900000   22.2832324
  22.9009091   22.2822535
  22.9118182   22.2812747
  22.9227273   22.2802958
  22.9336364   22.2787721
  22.9445455   22.2758935
  22.9554545   22.2730150
  22.9663636   22.2701364
  22.9772727   22.2669155
  22.9881818   22.2623007
  22.9990909   22.2576858
  23.0100000   22.2530710
  23.0209091   22.2480456
  23.0318182   22.2415905
  23.0427273   22.2351354
  23.0536364   22.2286803
  23.0645455   22.2222252
  23.0754545   22.2162481
  23.0863636   22.2102843
  23.0972727   22.2043205
  23.1081818   22.1983567
  23.1190909   22.1953191
  23.1300000   22.1930197
  23.1409091   22.1907202
  23.1518182   22.1884208
  23.1627273   22.1856102
  23.1736364   22.1827801
  23.1845455   22.1799501
  23.1954545   22.1773379
  23.2063636   22.1747864
  23.2172727   22.1722348
  23.2281818   22.1696833
  23.2390909   22.1684526
  23.2500000   22.1688756
  23.2609091   22.1692985
  23.2718182   22.1694638
  23.2827273   22.1676277
  23.2936364   22.1657916
  23.3045455   22.1639555
  23.3154545   22.1621193
  23.3263636   22.1605801
  23.3372727   22.1613102
  23.3481818   22.1620403
  23.3590909   22.1627704
  23.3700000   22.1635006
  23.3809091   22.1642307
  23.3918182   22.1634799
  23.4027273   22.1627057
  23.4136364   22.1619315
  23.4245455   22.1615767
  23.4354545   22.1622448
  23.4463636   22.1629130
